P_id,CellSize,P_Area_ha_Excel
28517,118,104.55
28761,118,104.55
29057,118,104.55
29265,118,104.55
29291,118,104.55
29336,118,104.55
29576,118,104.55
29596,118,104.55
29795,118,104.55
29976,118,104.55
30031,118,104.55
30086,118,104.55
30308,118,104.55
30330,118,104.55
30630,118,104.55
30789,118,104.55
30882,118,104.55
31034,118,104.55
31259,118,104.55
31461,118,104.55
31882,118,104.55
31922,118,104.55
272,119,105.43
275,119,105.43
344,119,105.43
389,119,105.43
480,119,105.43
773,119,105.43
844,119,105.43
915,119,105.43
1178,119,105.43
1255,119,105.43
1355,119,105.43
1410,119,105.43
1700,119,105.43
1907,119,105.43
1987,119,105.43
1988,119,105.43
2137,119,105.43
2281,119,105.43
2338,119,105.43
2344,119,105.43
2484,119,105.43
2486,119,105.43
2583,119,105.43
3076,119,105.43
3181,119,105.43
3338,119,105.43
3374,119,105.43
3469,119,105.43
3723,119,105.43
3853,119,105.43
3949,119,105.43
4072,119,105.43
4169,119,105.43
4253,119,105.43
4515,119,105.43
4718,119,105.43
4752,119,105.43
4996,119,105.43
5059,119,105.43
5124,119,105.43
5229,119,105.43
5631,119,105.43
6080,119,105.43
6586,119,105.43
6910,119,105.43
6914,119,105.43
6991,119,105.43
7101,119,105.43
7251,119,105.43
7591,119,105.43
7660,119,105.43
7661,119,105.43
7907,119,105.43
7931,119,105.43
8028,119,105.43
8116,119,105.43
8142,119,105.43
8422,119,105.43
8603,119,105.43
8637,119,105.43
8647,119,105.43
8979,119,105.43
9156,119,105.43
9281,119,105.43
9293,119,105.43
9366,119,105.43
9476,119,105.43
9535,119,105.43
9614,119,105.43
9855,119,105.43
9895,119,105.43
10039,119,105.43
10083,119,105.43
10179,119,105.43
10260,119,105.43
10275,119,105.43
10343,119,105.43
10459,119,105.43
10966,119,105.43
11061,119,105.43
11307,119,105.43
11669,119,105.43
11866,119,105.43
12077,119,105.43
12117,119,105.43
12293,119,105.43
12316,119,105.43
12545,119,105.43
12910,119,105.43
13084,119,105.43
13100,119,105.43
13450,119,105.43
13710,119,105.43
13738,119,105.43
13841,119,105.43
14323,119,105.43
14384,119,105.43
14466,119,105.43
14519,119,105.43
14580,119,105.43
14623,119,105.43
14755,119,105.43
14815,119,105.43
14932,119,105.43
14936,119,105.43
15183,119,105.43
15252,119,105.43
15336,119,105.43
15608,119,105.43
15619,119,105.43
15620,119,105.43
15753,119,105.43
15949,119,105.43
15983,119,105.43
16002,119,105.43
16111,119,105.43
16469,119,105.43
16508,119,105.43
16910,119,105.43
16967,119,105.43
17415,119,105.43
17764,119,105.43
17774,119,105.43
17851,119,105.43
17963,119,105.43
18263,119,105.43
18324,119,105.43
18365,119,105.43
18410,119,105.43
18547,119,105.43
18601,119,105.43
18725,119,105.43
18755,119,105.43
18783,119,105.43
19051,119,105.43
19247,119,105.43
19391,119,105.43
19397,119,105.43
19696,119,105.43
19831,119,105.43
19899,119,105.43
19955,119,105.43
20127,119,105.43
20324,119,105.43
20533,119,105.43
20859,119,105.43
21203,119,105.43
21398,119,105.43
21691,119,105.43
21738,119,105.43
21957,119,105.43
22030,119,105.43
22551,119,105.43
22683,119,105.43
22854,119,105.43
22879,119,105.43
22899,119,105.43
22982,119,105.43
23186,119,105.43
23242,119,105.43
23346,119,105.43
23396,119,105.43
23428,119,105.43
23521,119,105.43
23543,119,105.43
23555,119,105.43
23806,119,105.43
24210,119,105.43
24355,119,105.43
24505,119,105.43
24708,119,105.43
24753,119,105.43
25348,119,105.43
25386,119,105.43
25410,119,105.43
25840,119,105.43
26060,119,105.43
26081,119,105.43
26259,119,105.43
26465,119,105.43
26485,119,105.43
26535,119,105.43
26614,119,105.43
26683,119,105.43
27090,119,105.43
27240,119,105.43
27364,119,105.43
27439,119,105.43
27580,119,105.43
27759,119,105.43
28257,119,105.43
28284,119,105.43
28336,119,105.43
28345,119,105.43
28402,119,105.43
28566,119,105.43
28576,119,105.43
28752,119,105.43
29315,119,105.43
29463,119,105.43
29757,119,105.43
29942,119,105.43
30064,119,105.43
30109,119,105.43
30210,119,105.43
30358,119,105.43
30370,119,105.43
30403,119,105.43
30710,119,105.43
30783,119,105.43
30885,119,105.43
31027,119,105.43
31117,119,105.43
31191,119,105.43
31254,119,105.43
31783,119,105.43
31852,119,105.43
31924,119,105.43
32079,119,105.43
14,120,106.32
84,120,106.32
457,120,106.32
639,120,106.32
720,120,106.32
856,120,106.32
962,120,106.32
1218,120,106.32
1759,120,106.32
1833,120,106.32
1932,120,106.32
2029,120,106.32
2091,120,106.32
2157,120,106.32
2306,120,106.32
2472,120,106.32
2602,120,106.32
2613,120,106.32
2657,120,106.32
2694,120,106.32
3010,120,106.32
3045,120,106.32
3134,120,106.32
3326,120,106.32
3340,120,106.32
3390,120,106.32
3400,120,106.32
3700,120,106.32
3735,120,106.32
3865,120,106.32
3923,120,106.32
3953,120,106.32
4354,120,106.32
4364,120,106.32
4466,120,106.32
4523,120,106.32
4836,120,106.32
4843,120,106.32
5244,120,106.32
5499,120,106.32
5748,120,106.32
5943,120,106.32
6039,120,106.32
6517,120,106.32
6611,120,106.32
6815,120,106.32
6923,120,106.32
7249,120,106.32
7534,120,106.32
7602,120,106.32
7700,120,106.32
7811,120,106.32
8031,120,106.32
8108,120,106.32
8211,120,106.32
8283,120,106.32
8297,120,106.32
8495,120,106.32
8787,120,106.32
8940,120,106.32
9112,120,106.32
9161,120,106.32
9248,120,106.32
9652,120,106.32
9668,120,106.32
9742,120,106.32
9840,120,106.32
10007,120,106.32
10033,120,106.32
10262,120,106.32
10633,120,106.32
10743,120,106.32
10792,120,106.32
10991,120,106.32
11051,120,106.32
11135,120,106.32
11232,120,106.32
11335,120,106.32
11653,120,106.32
11740,120,106.32
11945,120,106.32
12040,120,106.32
12042,120,106.32
12099,120,106.32
12439,120,106.32
12513,120,106.32
12670,120,106.32
13051,120,106.32
13350,120,106.32
13356,120,106.32
13366,120,106.32
13869,120,106.32
14059,120,106.32
14179,120,106.32
14629,120,106.32
14796,120,106.32
15217,120,106.32
15233,120,106.32
15287,120,106.32
15388,120,106.32
15629,120,106.32
15793,120,106.32
15801,120,106.32
15987,120,106.32
16012,120,106.32
16018,120,106.32
16022,120,106.32
16619,120,106.32
16779,120,106.32
16877,120,106.32
16882,120,106.32
17225,120,106.32
17234,120,106.32
17575,120,106.32
17649,120,106.32
17710,120,106.32
17863,120,106.32
17915,120,106.32
17997,120,106.32
18082,120,106.32
18197,120,106.32
18368,120,106.32
18420,120,106.32
18821,120,106.32
18915,120,106.32
19202,120,106.32
19212,120,106.32
19231,120,106.32
19458,120,106.32
19503,120,106.32
19504,120,106.32
19519,120,106.32
19556,120,106.32
19685,120,106.32
19919,120,106.32
19979,120,106.32
19980,120,106.32
20001,120,106.32
20136,120,106.32
20333,120,106.32
20355,120,106.32
20517,120,106.32
20586,120,106.32
20824,120,106.32
21007,120,106.32
21145,120,106.32
21619,120,106.32
21799,120,106.32
21925,120,106.32
21985,120,106.32
21993,120,106.32
22328,120,106.32
22709,120,106.32
22858,120,106.32
23109,120,106.32
23280,120,106.32
24028,120,106.32
24048,120,106.32
24108,120,106.32
24112,120,106.32
24140,120,106.32
24151,120,106.32
24173,120,106.32
24271,120,106.32
24484,120,106.32
24544,120,106.32
24703,120,106.32
24931,120,106.32
25062,120,106.32
25198,120,106.32
25222,120,106.32
25309,120,106.32
25602,120,106.32
25696,120,106.32
26010,120,106.32
26171,120,106.32
26266,120,106.32
26385,120,106.32
26406,120,106.32
26555,120,106.32
26656,120,106.32
26862,120,106.32
26981,120,106.32
27045,120,106.32
27227,120,106.32
27298,120,106.32
27368,120,106.32
27426,120,106.32
27549,120,106.32
27577,120,106.32
27754,120,106.32
27755,120,106.32
27887,120,106.32
28077,120,106.32
28405,120,106.32
29031,120,106.32
29137,120,106.32
29148,120,106.32
29220,120,106.32
29300,120,106.32
29607,120,106.32
29660,120,106.32
29705,120,106.32
29818,120,106.32
29837,120,106.32
30125,120,106.32
30234,120,106.32
30252,120,106.32
30420,120,106.32
30797,120,106.32
30846,120,106.32
30864,120,106.32
30895,120,106.32
31039,120,106.32
31111,120,106.32
31120,120,106.32
31186,120,106.32
31593,120,106.32
31763,120,106.32
31773,120,106.32
31868,120,106.32
31939,120,106.32
168,121,107.21
174,121,107.21
439,121,107.21
622,121,107.21
1138,121,107.21
1248,121,107.21
1321,121,107.21
1792,121,107.21
2063,121,107.21
2069,121,107.21
2256,121,107.21
2301,121,107.21
2488,121,107.21
2561,121,107.21
2916,121,107.21
2926,121,107.21
3002,121,107.21
3019,121,107.21
3495,121,107.21
3516,121,107.21
3570,121,107.21
3863,121,107.21
3888,121,107.21
4282,121,107.21
4370,121,107.21
4377,121,107.21
4560,121,107.21
5218,121,107.21
5375,121,107.21
5534,121,107.21
5605,121,107.21
5769,121,107.21
5792,121,107.21
5863,121,107.21
5942,121,107.21
6066,121,107.21
6162,121,107.21
7021,121,107.21
7115,121,107.21
7838,121,107.21
8014,121,107.21
8160,121,107.21
8310,121,107.21
8376,121,107.21
8586,121,107.21
8593,121,107.21
8710,121,107.21
8730,121,107.21
9411,121,107.21
9520,121,107.21
9612,121,107.21
9674,121,107.21
9906,121,107.21
9932,121,107.21
10069,121,107.21
10121,121,107.21
10201,121,107.21
10590,121,107.21
10669,121,107.21
10697,121,107.21
10775,121,107.21
10818,121,107.21
10836,121,107.21
11093,121,107.21
11508,121,107.21
11860,121,107.21
12001,121,107.21
12036,121,107.21
12172,121,107.21
12552,121,107.21
12929,121,107.21
13011,121,107.21
13138,121,107.21
13153,121,107.21
13179,121,107.21
13206,121,107.21
13407,121,107.21
13582,121,107.21
13967,121,107.21
14298,121,107.21
14364,121,107.21
14435,121,107.21
14732,121,107.21
15131,121,107.21
15147,121,107.21
15150,121,107.21
15407,121,107.21
15592,121,107.21
16004,121,107.21
16126,121,107.21
16209,121,107.21
16362,121,107.21
16398,121,107.21
16953,121,107.21
16992,121,107.21
17317,121,107.21
17461,121,107.21
17491,121,107.21
17517,121,107.21
17555,121,107.21
17638,121,107.21
17904,121,107.21
18138,121,107.21
18148,121,107.21
18186,121,107.21
18202,121,107.21
18409,121,107.21
18646,121,107.21
18695,121,107.21
18706,121,107.21
18870,121,107.21
18883,121,107.21
18898,121,107.21
19266,121,107.21
19274,121,107.21
19309,121,107.21
19398,121,107.21
19479,121,107.21
20169,121,107.21
20174,121,107.21
20205,121,107.21
20214,121,107.21
20466,121,107.21
20656,121,107.21
20745,121,107.21
20866,121,107.21
20970,121,107.21
21036,121,107.21
21072,121,107.21
21131,121,107.21
21322,121,107.21
21423,121,107.21
21667,121,107.21
21672,121,107.21
21837,121,107.21
21960,121,107.21
22014,121,107.21
22170,121,107.21
22190,121,107.21
22412,121,107.21
22464,121,107.21
22489,121,107.21
22964,121,107.21
23054,121,107.21
23185,121,107.21
23203,121,107.21
23291,121,107.21
23313,121,107.21
23609,121,107.21
23732,121,107.21
23820,121,107.21
23842,121,107.21
23906,121,107.21
23953,121,107.21
23954,121,107.21
24309,121,107.21
24421,121,107.21
24702,121,107.21
24944,121,107.21
24980,121,107.21
25535,121,107.21
25684,121,107.21
25825,121,107.21
26057,121,107.21
26179,121,107.21
26357,121,107.21
27118,121,107.21
27452,121,107.21
27453,121,107.21
27579,121,107.21
27581,121,107.21
27614,121,107.21
27621,121,107.21
27772,121,107.21
27802,121,107.21
27846,121,107.21
27848,121,107.21
27853,121,107.21
28411,121,107.21
28622,121,107.21
28824,121,107.21
28878,121,107.21
29068,121,107.21
29977,121,107.21
29986,121,107.21
30366,121,107.21
30566,121,107.21
30578,121,107.21
30693,121,107.21
30698,121,107.21
30889,121,107.21
30990,121,107.21
31042,121,107.21
31076,121,107.21
31091,121,107.21
31109,121,107.21
31182,121,107.21
31381,121,107.21
31429,121,107.21
31602,121,107.21
31705,121,107.21
32008,121,107.21
32066,121,107.21
32068,121,107.21
99,122,108.09
128,122,108.09
433,122,108.09
632,122,108.09
932,122,108.09
951,122,108.09
993,122,108.09
1152,122,108.09
1184,122,108.09
1310,122,108.09
1553,122,108.09
1588,122,108.09
1592,122,108.09
1723,122,108.09
2053,122,108.09
2310,122,108.09
2341,122,108.09
2422,122,108.09
2625,122,108.09
2665,122,108.09
2677,122,108.09
2860,122,108.09
3046,122,108.09
3062,122,108.09
3171,122,108.09
3303,122,108.09
3454,122,108.09
3508,122,108.09
3545,122,108.09
3551,122,108.09
3591,122,108.09
3727,122,108.09
3757,122,108.09
3761,122,108.09
4082,122,108.09
4255,122,108.09
4503,122,108.09
4724,122,108.09
4730,122,108.09
4790,122,108.09
5632,122,108.09
5650,122,108.09
5953,122,108.09
6074,122,108.09
6371,122,108.09
6448,122,108.09
6467,122,108.09
6472,122,108.09
6515,122,108.09
6530,122,108.09
6789,122,108.09
6824,122,108.09
7197,122,108.09
7310,122,108.09
7377,122,108.09
7422,122,108.09
7713,122,108.09
7865,122,108.09
7950,122,108.09
8087,122,108.09
8143,122,108.09
8532,122,108.09
8955,122,108.09
9097,122,108.09
9237,122,108.09
9538,122,108.09
9690,122,108.09
9910,122,108.09
9923,122,108.09
10056,122,108.09
10471,122,108.09
10589,122,108.09
10738,122,108.09
10807,122,108.09
10886,122,108.09
10907,122,108.09
10940,122,108.09
11075,122,108.09
11252,122,108.09
11277,122,108.09
11334,122,108.09
11353,122,108.09
11674,122,108.09
11677,122,108.09
11882,122,108.09
11896,122,108.09
11965,122,108.09
12065,122,108.09
12082,122,108.09
12173,122,108.09
12239,122,108.09
12590,122,108.09
12607,122,108.09
12873,122,108.09
13068,122,108.09
13158,122,108.09
13215,122,108.09
13312,122,108.09
13667,122,108.09
13770,122,108.09
13788,122,108.09
14008,122,108.09
14044,122,108.09
14100,122,108.09
14488,122,108.09
14515,122,108.09
14613,122,108.09
14808,122,108.09
14919,122,108.09
15011,122,108.09
15089,122,108.09
15126,122,108.09
15192,122,108.09
15365,122,108.09
15398,122,108.09
15678,122,108.09
15695,122,108.09
16468,122,108.09
16641,122,108.09
16721,122,108.09
17004,122,108.09
17102,122,108.09
17232,122,108.09
17634,122,108.09
17697,122,108.09
17828,122,108.09
17927,122,108.09
18490,122,108.09
18740,122,108.09
18784,122,108.09
18854,122,108.09
18941,122,108.09
18972,122,108.09
19125,122,108.09
19159,122,108.09
19174,122,108.09
19182,122,108.09
19323,122,108.09
19493,122,108.09
19670,122,108.09
19900,122,108.09
19911,122,108.09
20036,122,108.09
20166,122,108.09
20475,122,108.09
20714,122,108.09
20863,122,108.09
20875,122,108.09
21078,122,108.09
21080,122,108.09
21471,122,108.09
21637,122,108.09
22090,122,108.09
22156,122,108.09
22243,122,108.09
22468,122,108.09
22510,122,108.09
22614,122,108.09
22659,122,108.09
22886,122,108.09
23038,122,108.09
23072,122,108.09
23201,122,108.09
23373,122,108.09
23424,122,108.09
23479,122,108.09
23986,122,108.09
24072,122,108.09
24554,122,108.09
24639,122,108.09
25031,122,108.09
25589,122,108.09
25767,122,108.09
26106,122,108.09
26199,122,108.09
26487,122,108.09
26488,122,108.09
26510,122,108.09
26539,122,108.09
26591,122,108.09
26598,122,108.09
26930,122,108.09
27578,122,108.09
27657,122,108.09
27992,122,108.09
28156,122,108.09
28197,122,108.09
28271,122,108.09
28486,122,108.09
28641,122,108.09
28821,122,108.09
29046,122,108.09
29073,122,108.09
29214,122,108.09
29253,122,108.09
29294,122,108.09
29433,122,108.09
29646,122,108.09
29764,122,108.09
29805,122,108.09
29961,122,108.09
29994,122,108.09
30182,122,108.09
30274,122,108.09
30345,122,108.09
30502,122,108.09
30517,122,108.09
30560,122,108.09
30610,122,108.09
30806,122,108.09
30905,122,108.09
30930,122,108.09
30972,122,108.09
31445,122,108.09
31495,122,108.09
31526,122,108.09
31743,122,108.09
31842,122,108.09
31892,122,108.09
31973,122,108.09
32085,122,108.09
48,123,108.98
101,123,108.98
638,123,108.98
896,123,108.98
912,123,108.98
923,123,108.98
1124,123,108.98
1137,123,108.98
1337,123,108.98
1366,123,108.98
1625,123,108.98
1964,123,108.98
1972,123,108.98
1982,123,108.98
2090,123,108.98
2112,123,108.98
2229,123,108.98
2419,123,108.98
2462,123,108.98
2493,123,108.98
2560,123,108.98
2575,123,108.98
2808,123,108.98
2937,123,108.98
3216,123,108.98
3307,123,108.98
3504,123,108.98
3661,123,108.98
3793,123,108.98
4076,123,108.98
4625,123,108.98
4682,123,108.98
5196,123,108.98
5204,123,108.98
5224,123,108.98
5437,123,108.98
5612,123,108.98
5736,123,108.98
5786,123,108.98
5802,123,108.98
6044,123,108.98
6073,123,108.98
6402,123,108.98
6486,123,108.98
7203,123,108.98
7218,123,108.98
7423,123,108.98
7910,123,108.98
7912,123,108.98
8467,123,108.98
8496,123,108.98
8812,123,108.98
8946,123,108.98
9241,123,108.98
9312,123,108.98
9367,123,108.98
9388,123,108.98
9582,123,108.98
10136,123,108.98
10518,123,108.98
10816,123,108.98
10844,123,108.98
10898,123,108.98
11330,123,108.98
11378,123,108.98
11442,123,108.98
11629,123,108.98
11714,123,108.98
11807,123,108.98
11887,123,108.98
11910,123,108.98
12037,123,108.98
12038,123,108.98
12185,123,108.98
12617,123,108.98
12958,123,108.98
13116,123,108.98
13198,123,108.98
13367,123,108.98
13475,123,108.98
13504,123,108.98
13512,123,108.98
13754,123,108.98
13966,123,108.98
14236,123,108.98
14353,123,108.98
14477,123,108.98
14513,123,108.98
14911,123,108.98
14937,123,108.98
15624,123,108.98
15677,123,108.98
15747,123,108.98
15964,123,108.98
16014,123,108.98
16082,123,108.98
16103,123,108.98
16156,123,108.98
16696,123,108.98
16836,123,108.98
16842,123,108.98
17084,123,108.98
17101,123,108.98
17639,123,108.98
17796,123,108.98
17833,123,108.98
18076,123,108.98
18109,123,108.98
18554,123,108.98
18817,123,108.98
18993,123,108.98
19014,123,108.98
19316,123,108.98
19559,123,108.98
19615,123,108.98
19699,123,108.98
19730,123,108.98
19751,123,108.98
19834,123,108.98
19893,123,108.98
20083,123,108.98
20113,123,108.98
20234,123,108.98
20598,123,108.98
20629,123,108.98
20722,123,108.98
20885,123,108.98
21254,123,108.98
21255,123,108.98
21915,123,108.98
22011,123,108.98
22166,123,108.98
22303,123,108.98
22378,123,108.98
22936,123,108.98
22991,123,108.98
23195,123,108.98
23207,123,108.98
23341,123,108.98
23578,123,108.98
23729,123,108.98
23968,123,108.98
24077,123,108.98
24180,123,108.98
24224,123,108.98
24413,123,108.98
24529,123,108.98
24628,123,108.98
24666,123,108.98
24694,123,108.98
24770,123,108.98
24891,123,108.98
25080,123,108.98
25377,123,108.98
25430,123,108.98
25495,123,108.98
25536,123,108.98
25670,123,108.98
25904,123,108.98
26034,123,108.98
26132,123,108.98
26318,123,108.98
26328,123,108.98
26409,123,108.98
26542,123,108.98
26667,123,108.98
26679,123,108.98
26680,123,108.98
26716,123,108.98
26757,123,108.98
26783,123,108.98
27437,123,108.98
27704,123,108.98
27993,123,108.98
28084,123,108.98
28143,123,108.98
28273,123,108.98
28328,123,108.98
28379,123,108.98
29216,123,108.98
29381,123,108.98
29970,123,108.98
30164,123,108.98
30280,123,108.98
30355,123,108.98
30756,123,108.98
30835,123,108.98
30893,123,108.98
31116,123,108.98
31220,123,108.98
31236,123,108.98
31369,123,108.98
31387,123,108.98
31458,123,108.98
31518,123,108.98
31694,123,108.98
31798,123,108.98
32050,123,108.98
32072,123,108.98
161,124,109.86
229,124,109.86
258,124,109.86
769,124,109.86
782,124,109.86
1237,124,109.86
1276,124,109.86
1285,124,109.86
1433,124,109.86
1442,124,109.86
1535,124,109.86
1557,124,109.86
1584,124,109.86
1615,124,109.86
1635,124,109.86
1666,124,109.86
1695,124,109.86
1840,124,109.86
1850,124,109.86
2424,124,109.86
2464,124,109.86
2619,124,109.86
2710,124,109.86
2859,124,109.86
2967,124,109.86
3026,124,109.86
3065,124,109.86
3095,124,109.86
3468,124,109.86
3511,124,109.86
3665,124,109.86
3698,124,109.86
3739,124,109.86
3907,124,109.86
3948,124,109.86
4078,124,109.86
4134,124,109.86
4140,124,109.86
4196,124,109.86
4361,124,109.86
4372,124,109.86
4620,124,109.86
4650,124,109.86
4703,124,109.86
4715,124,109.86
4735,124,109.86
4911,124,109.86
4943,124,109.86
4967,124,109.86
4992,124,109.86
5464,124,109.86
5490,124,109.86
5584,124,109.86
5843,124,109.86
5889,124,109.86
5975,124,109.86
6262,124,109.86
6584,124,109.86
6641,124,109.86
6682,124,109.86
6705,124,109.86
6972,124,109.86
6978,124,109.86
7162,124,109.86
